Pitcher_ID,Throwing_Hand,Throw_Cutter,Throw_Sinker,Count_Pitches,Max_Velocity,Max_Break,Diff_Velocity,Diff_Spin,Sim,Strikeout_Rate
1782,Right,Yes,Yes,3,89.799,11.791,12.206,1335.57,0.81161671,8.82
1783,Left,No,No,4,96.095,9.799,11.825,1414.05,0.3102563,10.15
1784,Left,No,No,5,90.466,9.363,8.726,1159.82,0.43795747,6.38
1785,Left,No,No,4,90.282,12.483,12.598,1113.43,0.39522576,6.84
1786,Left,No,No,5,91.414,10.707,10.185,1028.54,0.65627396,5.17
1787,Left,No,No,6,94.536,10.182,12.232,1160.35,0.98724724,6.61
1788,Left,No,No,4,93.907,11.072,10.935,819.118,0.83349661,8.74
1789,Right,No,No,4,89.505,11.842,13.673,1107.23,0.35852411,7.11
1790,Right,Yes,No,3,90.853,9.623,8.346,1557.84,0.8926625,9.23
1791,Right,Yes,Yes,2,92.496,10.26,10.293,1679.45,0.28580643,9.55
1792,Right,No,No,2,91.992,11.323,13.362,1707.26,0.82553675,11.28
1793,Right,No,No,3,92.538,10.641,11.208,1613.37,0.14743661,6.82
1794,Right,Yes,Yes,4,91.11,13.308,14.48,1289.68,0.13207327,6.51
1795,Right,No,Yes,5,93.444,12.664,16.169,1199.92,0.57343957,6.76
1796,Right,No,No,3,94.058,13.361,18.497,925.172,0.00664733,10.26
1797,Right,No,No,5,95.001,10.429,12.902,1385.84,0.19994796,6.62
1798,Right,No,No,5,90.462,12.997,15.511,1302.42,0.395253,7.39
1799,Right,No,Yes,4,93.267,10.659,13.015,1295.77,0.74247799,7.28
1800,Right,No,No,4,92.86,10.819,12.89,1218.9,0.27987721,9.56
1801,Right,No,No,4,93.92,11.184,11.241,1142.46,0.86646515,7.75
1802,Right,No,No,4,92.766,11.194,14.328,1153.82,0.25360693,6.13
1803,Left,No,No,5,93.675,12.384,16.284,1116.08,0.25696054,8.56
1804,Left,No,No,6,92.827,11.756,14.829,971.554,0.23490937,5.24
1805,Left,No,No,5,93.358,10.35,12.359,1187.42,0.96510301,6.15
1806,Right,No,No,3,93.548,8.441,8.14,1278.02,0.43578089,8.61
1807,Right,No,Yes,4,92.809,11.686,13.663,973.19,0.20344678,7.81
1808,Right,No,No,4,90.765,10.474,11.221,1285.4,0.56225482,8.02
1809,Right,No,No,5,89.493,11.508,12.017,1415.7,0.82430219,7.99
1810,Right,No,No,3,93.03,9.61,9.034,1323.26,0.08984054,7.99
1811,Left,No,No,3,93.221,9.891,12.091,1382.3,0.51985455,9.18
1812,Left,Yes,No,4,92.122,10.707,9.447,1416.43,0.26532659,7.31
1813,Right,No,No,2,90.889,9.683,9.584,1617.28,0.24114526,9.65
1814,Right,No,No,4,93.4,12.814,14.397,1486.65,0.17422836,9.74
1815,Right,No,No,3,95.308,10.35,12.302,908.17,0.34804754,9.43
1816,Right,No,No,3,93.018,11.449,13.38,1093.68,0.88177325,9.18
1817,Left,No,No,4,94.373,9.02,9.212,1428.85,0.42772662,7.18
1818,Right,No,No,4,94.678,10.794,14.083,1781.61,0.57176188,8.45
1819,Right,No,No,3,91.614,9.961,10.921,1283.25,0.26593953,8.52
1820,Right,Yes,No,3,90.841,10.796,11.515,1181.43,0.99179013,7.71
1821,Right,No,No,4,92.76,10.867,12.148,1535.75,0.5447363,8.37
1822,Right,No,No,3,95.334,9.28,11.964,1443.77,0.26208504,10.53
1823,Right,Yes,Yes,3,92.982,10.158,11.46,1456.24,0.1591071,10.05
1824,Right,No,No,5,92.438,11.228,13.898,1340.45,0.2587497,7.13
1825,Right,No,No,4,90.903,10.3,7.773,1189.66,0.0747725,8.3
1826,Right,No,No,4,92.968,11.548,12.466,1492.57,0.13084326,10.1
1827,Right,No,No,4,89.642,12.143,12.833,1066.91,0.11502111,6.62
1828,Right,No,No,6,93.633,13.016,14.518,1132.44,0.88360108,7.86
1829,Right,No,No,5,94.467,9.8,13.791,1315.98,0.16012635,8.89
1830,Left,No,No,5,92.151,12.717,13.914,1011.8,0.96170626,8.87
1831,Right,No,No,3,93.213,10.94,11.989,878.76,0.64053016,8.46
1832,Right,Yes,Yes,2,97.35,10.449,14.052,1464.15,0.78557738,9.77
1833,Right,No,No,3,93.238,10.899,9.982,1320.63,0.28786499,8.66
1834,Left,No,No,3,96.284,7.314,9.665,1687.78,0.43393678,10.47
1835,Right,Yes,Yes,2,90.737,11.261,11.594,1211.65,0.44933908,10.01
1836,Left,No,No,5,91.01,12.669,14.897,720.584,0.51363049,6.21
1837,Left,No,No,5,89.795,13.221,14.727,1085.63,0.22260543,6.35
1838,Right,Yes,Yes,2,95.204,11.083,14.184,1669.81,0.55317153,10.24
1839,Left,No,No,6,91.843,9.752,10.928,1358.61,0.2304693,5.22
1840,Left,No,No,5,92.088,10.225,11.382,986.525,0.98930104,6.98
1841,Right,No,No,5,93.188,13.602,15.734,914.103,0.18334044,8.86
1842,Right,No,No,4,91.381,10.8,12.049,1149.94,0.68412421,9.04
1843,Left,No,No,4,91.812,9.362,7.633,1108.75,0.65263122,4.36
1844,Right,No,No,3,93.771,12.024,12.935,1032.61,0.66149415,9.73
1845,Right,Yes,No,2,93.365,11.134,13.26,1369.81,0.45184497,8.34
1846,Right,No,No,3,92.946,9.922,11.387,1144.35,0.10914633,9.3
1847,Left,No,No,3,91.641,8.829,8.454,1635.81,0.43408591,8.07
1848,Right,Yes,Yes,2,97.198,10.141,11.573,1096.7,0.36652678,10.08
1849,Right,Yes,Yes,2,94.445,10.862,13.124,1214.75,0.89756734,11.03
1850,Right,No,No,3,90.794,9.72,9.771,1415.78,0.59596295,8.24
1851,Right,Yes,No,3,93.307,12.324,16.369,1170.97,0.84934565,9.82
1852,Right,No,No,4,95.293,12.597,13.927,900.903,0.14174976,8.47
1853,Right,No,No,2,92.268,10.236,11.235,978.647,0.12022534,10.78
1854,Right,No,Yes,4,96.463,10.87,11.843,1304.31,0.56836461,10.93
1855,Right,Yes,Yes,2,90.68,11.091,12.165,1116.58,0.26359073,9.17
1856,Right,No,No,3,88.407,12.332,12.475,751.883,0.59927444,9.11
1857,Left,No,No,4,94.026,9.71,11.486,1233.16,0.04537256,8.28
1858,Right,No,No,3,93.776,11.962,12.407,1187.45,0.56168503,9.87
1859,Right,No,No,3,92.812,11.766,15.319,1194.31,0.18659153,8.61
1860,Right,No,No,4,94.738,11.252,11.872,1420.73,0.21910501,9
1861,Right,Yes,Yes,2,94.765,8.751,11.436,1076.81,0.34661162,10.5
1862,Right,No,No,4,93.578,11.273,11.955,1079.68,0.05815313,9.16
1863,Right,No,No,4,91.671,11.836,14.451,1118.34,0.45943088,7.41
1864,Left,No,No,3,96.291,10.665,14.175,1318.34,0.39727831,10.6
1865,Right,No,No,5,90.794,12.834,14.115,1207.06,0.29089392,7.55
1866,Left,No,No,4,89.983,14.643,17.239,1254,0.51693921,8.85
1867,Right,No,No,3,95.715,11.168,11.987,1070.03,0.29931086,9
1868,Left,No,No,5,93.731,11.304,12.204,961.081,0.93682428,8.98
1869,Right,No,No,4,92.711,10.751,12.143,964.343,0.33313628,7.98
1870,Right,No,No,5,91.779,11.009,15.259,1196.67,0.49049831,7.49
1871,Left,No,No,4,94.646,11.231,13.447,998.817,0.70076539,8.88
1872,Left,No,No,5,93.915,13.818,16.35,570.414,0.42460743,7.6
1873,Right,Yes,Yes,3,91.881,14.555,19.257,859.663,0.15778919,9.73
1874,Right,No,No,3,94.624,11.01,10.748,1008.42,0.49999789,11.27
1875,Right,Yes,No,3,93.602,11.53,12.038,1357.5,0.37202299,10.55
1876,Right,No,No,2,93.218,10.338,11.36,1392.77,0.65447786,9.24
1877,Right,No,No,4,94.703,9.552,8.157,1275.34,0.56636591,9.69
1878,Left,No,No,6,89.549,13.262,15.508,841.779,0.70886071,2.81
1879,Right,No,Yes,4,92.6,11.461,11.788,1345.18,0.44730544,6.62
1880,Right,No,No,4,96.219,10.226,12.955,1266.25,0.53736386,11.12
1881,Right,Yes,Yes,3,91.351,10.738,10.56,1288.39,0.58283197,8.48
1882,Right,Yes,No,3,95.273,10.139,11.691,1315.88,0.48213425,8.93
1883,Right,No,No,5,92.81,11.596,13.765,987.07,0.48970248,7.8
1884,Left,No,No,4,95.309,11.829,14.204,1064.6,0.35873467,9.35
1885,Right,No,No,4,95.147,8.667,10.714,1716.3,0.30668659,9.18
1886,Right,No,No,3,92.926,9.756,11.148,1270.18,0.62192896,5.78
1887,Right,Yes,No,4,90.859,12.732,15.698,1506.82,0.53523222,11.27
1888,Left,No,No,4,96.154,9.748,9.82,1220.69,0.86527735,8.07
1889,Right,Yes,Yes,2,93.643,10.909,11.004,1224.05,0.80875412,10.69
1890,Right,No,No,3,94.373,10.791,11.459,962.477,0.40711787,8.62
1891,Right,No,No,4,92.316,10.863,11.344,951.755,0.34406282,6.9
1892,Right,Yes,No,4,87.749,13.149,12.289,1107.4,0.670943,7.71
1893,Right,Yes,No,2,92.126,11.54,10.398,1004.92,0.85108739,11.58
1894,Right,Yes,No,3,93.12,10.84,15.76,1163.33,0.53478723,11.09
1895,Right,No,No,5,94.388,10.947,13.769,1803.36,0.36508062,8.73
1896,Left,No,No,4,92.724,11.148,12.858,1044.29,0.46235004,6.98
1897,Right,No,No,4,93.037,11.066,12.229,1062.82,0.47965216,8.76
1898,Right,No,No,4,93.978,10.474,11.073,816.379,0.00349155,9.16
1899,Right,No,Yes,4,95.598,14.036,17.158,772.679,0.76141965,8.91
1900,Right,No,No,4,94.975,11.092,14.367,1197.47,0.34134087,8.27
1901,Left,No,No,4,94.208,9.259,8.8,911.718,0.18042617,7.73
1902,Right,No,No,4,90.253,9.788,11.103,1621.16,0.86817608,5.22
1903,Right,No,No,4,92.815,12.272,15.075,1500.07,0.21422153,8.21
1904,Right,No,No,5,94.318,9.764,9.272,1108.37,0.95623958,6.48
1905,Right,No,No,2,93.837,10.013,10.062,1410.03,0.72597188,6.97
1906,Left,No,No,4,95.167,11.306,15.479,1231.93,0.67862892,9.01
1907,Right,Yes,Yes,3,93.312,11.194,12.489,1283.47,0.23366959,9.13
1908,Right,Yes,Yes,2,91.682,11.541,10.915,1191.15,0.82064492,7.45
1909,Right,No,No,4,93.55,10.907,12.699,841.128,0.06918943,8.31
1910,Right,Yes,Yes,2,90.848,12.34,13.81,868.704,0.39145905,8.88
1911,Right,Yes,Yes,2,95.41,6.797,7.09,1527.55,0.8236866,7.83
1912,Right,No,No,4,93.45,9.306,7.711,1661.16,0.19467189,6.44
1913,Right,No,No,4,91.941,12.264,15.025,1078.06,0.14498236,7.78
1914,Right,No,No,5,89.654,12.786,13.534,1627.13,0.92612075,7.06
1915,Right,No,No,4,93.916,11.98,17.002,1158.28,0.16299444,8.66
1916,Right,No,Yes,4,95.803,10.429,12.928,1153.73,0.12405032,7.95
1917,Left,No,No,5,92.143,11.793,14.003,686.287,0.42608047,6.78
1918,Left,No,No,4,90.462,11.54,10.439,1158.23,0.09125238,6.63
1919,Left,No,No,4,94.432,10.675,14.361,1124.05,0.20314544,8.51
1920,Right,No,No,5,92.615,10.722,11.059,1364.64,0.81333673,7.14
1921,Right,No,No,4,89.181,11.034,11.163,1545.74,0.26045944,6.37
1922,Right,No,No,4,92.427,12.475,14.761,1377.72,0.08827722,8.39
1923,Left,No,No,4,92.178,11.657,12.122,1161.67,0.87881891,7.51
1924,Right,Yes,Yes,3,92.164,10.619,10.964,1269.6,0.83000773,9.09
1925,Left,No,No,3,90.845,10.816,8.999,885.613,0.56179899,9.55
1926,Right,No,No,5,90.478,13.401,17.546,1505.33,0.69424302,8.8
1927,Right,No,No,3,91.34,11.99,12.843,1686.88,0.76175763,7.02
1928,Right,No,Yes,5,89.362,12.405,12.642,658.646,0.82885633,5.91
1929,Left,No,No,5,92.603,11.146,14.343,1179.12,0.91626347,8.83
1930,Right,Yes,No,2,95.596,8.511,9.385,1160.8,0.07422433,9.8
1931,Left,No,No,4,94.879,9.654,10.205,968.311,0.2129054,7.81
1932,Right,No,No,5,93.719,11.352,15.118,1287.22,0.81215067,7.3
1933,Right,No,No,4,92.768,11.866,15.44,1609.93,0.25814649,8.05
1934,Right,Yes,No,2,91.687,11.993,13.917,1290.64,0.62928422,10.44
1935,Right,No,No,4,93.231,10.699,14.449,1181.53,0.83380839,8.77
1936,Right,No,No,3,94.031,10.51,12.778,1194.24,0.61371459,9.46
1937,Right,Yes,No,3,92.545,10.249,11.31,1115.53,0.56622604,9.47
1938,Right,No,No,4,92.328,12.154,14.801,1413.25,0.5359831,7.77
1939,Right,No,No,3,94.516,7.925,9.164,1628.81,0.85236356,9.36
1940,Right,No,Yes,4,93.168,7.52,6.965,1540,0.47541951,8
1941,Left,No,No,2,91.324,12.392,15.979,1226.92,0.53021615,10.65
1942,Left,No,No,4,93.988,11.369,11.65,1107.35,0.72474988,10.25
1943,Right,No,No,5,89.622,11.171,13.044,1327.81,0.65657709,6.93
1944,Right,No,No,3,92.746,10.836,9.914,1147.17,0.02099256,7.08
1945,Left,No,No,4,92.149,12.342,15.793,904.943,0.41573004,7.7
1946,Right,No,No,4,92.759,8.927,9.323,1707.93,0.21788379,8.84
1947,Left,No,No,6,92.767,9.627,9.709,1369.79,0.0444097,6.9
1948,Right,Yes,No,3,92.147,12.065,14.297,1374.82,0.82461855,6.81
1949,Left,No,No,6,90.105,14.186,17.583,1391.97,0.40614773,6.03
1950,Right,Yes,No,3,94.074,11.659,13.094,878.024,0.32297894,9.64
1951,Right,Yes,Yes,2,93.411,12.011,14.008,972.635,0.48976496,8.68
1952,Right,No,No,5,94.132,9.04,9.151,1523.22,0.33004324,6.06
1953,Left,No,No,3,92.412,9.6,9.769,938.597,0.63378232,8.88
1954,Right,No,No,4,90.626,12.666,14.359,894.328,0.75608667,8.8
1955,Right,No,No,4,91.309,12.572,15.837,1701.33,0.50577397,8.31
1956,Left,No,No,4,94.362,8.659,9.791,1353.69,0.60268861,7.9
1957,Left,No,No,4,95.079,8.943,8.597,1468.71,0.61860901,6.86
1958,Left,No,No,3,91.671,9.858,11.595,1179.75,0.39916783,7.92
1959,Left,No,No,3,95.561,10.426,11.116,1171.59,0.96967126,9.44
1960,Right,No,No,4,92.046,9.19,8.383,1595.74,0.74694351,7.65
1961,Left,No,No,6,87.691,14.356,14.01,910.827,0.31116407,5.5
1962,Right,No,No,3,90.95,9.679,11.483,1207.02,0.50213021,9.42
1963,Right,No,No,4,93.5,10.842,14.411,1364.87,0.80222268,6.08
1964,Left,No,No,3,93.989,10.31,11.557,1100.78,0.78153502,9.74
1965,Left,No,No,4,91.203,10.907,11.678,1104.91,0.98598576,5.97
1966,Right,No,No,3,93.764,11.893,15.026,1281.6,0.50188213,8.96
1967,Right,No,No,4,92.215,15.025,17.03,782.955,0.90297486,9.67
1968,Right,Yes,Yes,4,93.381,14.038,14.608,746.22,0.71996099,8.74
1969,Left,No,No,3,93.325,12.084,12.294,717.601,0.61488295,9.47
1970,Right,Yes,Yes,2,95.255,10.604,13.556,1206.48,0.72591609,10.83
1971,Right,No,No,4,94.295,10.43,11.609,1185.59,0.69077376,9.69
1972,Right,No,Yes,4,95.158,9.102,10.588,920.367,0.21300791,7.95
1973,Right,Yes,Yes,2,93.157,10.427,12.522,1070.37,0.98365492,7.75
1974,Left,No,No,3,93.617,12.395,14.114,640.932,0.63328993,10.92
1975,Right,No,No,4,92.702,11.19,12.225,1205.1,0.61812925,7.06
1976,Right,No,No,4,91.573,9.991,9.677,1515.35,0.63866849,8.12
1977,Right,No,No,4,90.658,9.393,10.108,1025.75,0.34446219,7.74
1978,Right,Yes,No,3,90.76,11.143,11.984,1279.4,0.75722529,7.73
1979,Right,No,No,4,92.502,10.431,12.749,1717.52,0.35147988,7.79
1980,Left,No,No,4,93.112,8.607,10.343,1326.84,0.81856379,7.22
1981,Left,No,No,5,90.842,11.407,10.212,896.345,0.61658651,6.18
1982,Right,Yes,No,4,92.757,12.313,15.208,867.411,0.8524817,7.78
1983,Right,No,No,6,90.761,13.235,14.982,978.432,0.24025656,4.13
1984,Right,Yes,Yes,5,91.442,12.176,15.577,928.532,0.9833822,7.98
1985,Left,No,No,2,93.693,9.165,8.358,1338.53,0.36037394,9.28
1986,Right,No,No,3,93.758,10.24,11.069,1307.27,0.42395258,7.16
1987,Right,No,No,4,90.986,10.413,9.725,1347.94,0.79272452,8.33
1988,Left,No,No,5,92.298,14.887,18.382,977.927,0.63877498,6.99
1989,Right,No,No,5,91.658,12.477,14.372,1327.06,0.10967225,8.34
1990,Right,No,No,3,94.255,8.225,9.685,1310.65,0.77822715,8.01
1991,Right,No,No,4,92.593,12.252,12.799,1542.65,0.04320076,7.39
1992,Left,No,No,4,92.373,12.548,14.223,1202.51,0.2927249,7.96
1993,Left,No,No,4,91.454,12.109,11.579,834.447,0.90054134,6.72
1994,Left,No,No,4,94.945,10.797,12.61,1489.49,0.68535721,7.97
1995,Right,No,No,5,90.492,12.165,12.853,1551.74,0.68713474,5.29
1996,Right,No,No,2,94.197,10.346,11.806,836.931,0.11600265,10.46
1997,Right,Yes,No,4,92.742,9.935,9.15,1579.83,0.05834739,7.32
1998,Right,No,No,4,95.794,8.262,11.924,2098.48,0.99402406,6.01
1999,Right,No,No,5,96.557,10.441,12.355,1171.85,0.55138216,8.39
2000,Right,Yes,Yes,3,92.295,9.73,9.179,1125.81,0.31327154,8.81
2001,Right,Yes,Yes,5,94.066,12.21,15.035,1296.06,0.15948676,9.98
2002,Left,No,No,5,91.647,10.565,11.789,979.776,0.39555352,8.01
2003,Right,No,No,5,94.578,11.039,14.208,1292.27,0.58082418,8.15
2004,Right,No,No,4,90.803,8.647,7.328,1424.39,0.5976219,7.26
2005,Right,Yes,Yes,3,96.396,9.332,13.134,1721.82,0.84108551,11.07
2006,Right,No,No,3,93.589,11.706,14.389,948.229,0.06828137,9.52
2007,Right,No,No,5,90.89,14.271,17.131,625.945,0.75069147,6.6
2008,Right,No,No,3,91.887,11.089,10.105,1084.66,0.12998348,7.62
2009,Right,Yes,Yes,4,90.968,9.314,11.637,1638,0.55748777,6.35
2010,Right,Yes,Yes,5,93.844,11.699,14.958,1422.77,0.34473073,6.4
2011,Left,No,No,3,94.309,10.207,11.487,1464.56,0.43000827,9.59
2012,Right,No,No,3,92.246,11.231,12.2,1438.95,0.36818017,8.03
2013,Left,No,No,4,91.308,11.566,12.599,1249.49,0.10019816,5.86
2014,Right,Yes,Yes,3,92.834,11.327,13.154,1040.2,0.77322399,10.69
2015,Left,No,No,4,92.3,11.267,12.653,941.575,0.17592409,6.81
2016,Right,No,No,5,93.058,10.899,14.68,1333.02,0.54581963,5.89
2017,Left,No,No,6,93.08,10.869,11.485,1370.09,0.84975228,6.53
2018,Right,No,No,5,89.95,12.163,12.477,1405.43,0.14023474,7.41
2019,Right,No,No,4,93.754,11.659,13.765,1120.12,0.51573604,7.39
2020,Right,No,Yes,4,94.302,13.091,16.137,1063.72,0.04965576,8.7
2021,Left,No,No,5,88.413,13.954,13.863,1140.09,0.6991268,7.42
2022,Right,No,No,4,95.606,13.028,17.343,934.632,0.78044688,9.12
2023,Right,No,No,3,93.835,9.085,9.262,1478.55,0.83745094,8.98
2024,Right,Yes,Yes,2,91.722,10.897,10.098,1113.08,0.81874867,8.77
2025,Right,No,Yes,6,91.755,12.319,13.697,1048.39,0.70372472,8.19
2026,Right,No,No,4,90.972,9.963,11.043,1467.84,0.93256103,7.59
2027,Right,Yes,No,3,93.022,10.629,12.561,1318.65,0.97716838,9.93
2028,Right,No,No,3,94.601,9.008,9.732,1254.35,0.71381838,9.39
2029,Right,No,No,5,91.288,12.608,15.014,1106.44,0.95488341,8.25
2030,Right,No,No,3,91.653,10.18,11.466,1920.05,0.81480785,7.21
2031,Right,No,No,4,94.542,9.381,8.93,1352.81,0.23898593,9
2032,Left,No,No,3,92.239,9.117,10.451,1365.69,0.26029958,10.11
2033,Right,No,No,4,91.528,11.545,13.547,1048.76,0.11303685,9.5
2034,Right,No,No,4,90.479,11.399,8.815,1280.59,0.15899511,7.99
2035,Right,No,No,5,94.269,13.616,15.184,1187.7,0.22309186,6.78
2036,Left,No,No,5,92.133,10.993,12.737,1411.24,0.02310587,5.54
2037,Right,No,No,3,93.22,10.882,12.12,1034.63,0.62196901,8.66
2038,Right,Yes,No,4,92.537,12.045,13.491,1259.49,0.98401708,8.85
2039,Right,Yes,No,2,91.872,10.168,10.489,1272,0.2375153,10.35
2040,Left,No,No,4,93.579,12.118,16.053,938.422,0.11317077,8.04
2041,Left,No,No,4,93.896,9.174,10.203,1080.65,0.35300082,8.25
2042,Right,No,No,4,92.781,10.381,11.489,926.849,0.51994912,7.84
2043,Left,No,No,4,96.983,11.222,11.811,1078.78,0.31479634,7.25
2044,Right,No,Yes,2,94.362,8.513,9.655,1203.96,0.66801274,10.35
2045,Right,No,No,3,93.145,10.899,11.878,1157.44,0.29993058,10.76
2046,Left,No,No,4,91.72,9.734,10.472,1156.25,0.53449278,7.7
2047,Right,No,Yes,5,89.072,12.711,13.132,893.606,0.09836648,5.73
2048,Right,Yes,No,3,96.906,10.388,11.783,1256.86,0.00217377,10.97
2049,Right,No,No,4,91.932,11.632,10.641,1333.51,0.57971258,9.64
2050,Right,No,No,4,92.446,13.149,13.954,1123.73,0.75418035,6.92
2051,Left,No,No,4,92.52,8.93,7.082,953.567,0.58488433,7.42
2052,Right,No,No,6,91.838,10.925,12.814,1030.41,0.68853719,8.25
2053,Right,No,No,4,90.643,12.725,13.686,766.078,0.8437669,8.27
2054,Right,No,No,4,94.18,9.301,13.029,1287.43,0.78803997,8.94
2055,Left,No,No,5,94.364,11.52,13.322,1210.55,0.40199514,7.83
2056,Right,No,Yes,3,92.277,10.685,12.128,1793.02,0.6660435,8.93
2057,Right,No,No,4,94.746,10.764,14.751,1539.17,0.30162759,7.53
2058,Right,No,No,3,95.369,9.482,11.08,1200.73,0.02017553,7.69
2059,Left,No,No,3,92.246,10.027,11.032,1174.17,0.0678009,7.39
2060,Right,No,No,5,91.694,12.038,11.957,1153.32,0.66190907,9.4
2061,Left,No,No,4,94.341,8.625,10.95,1698.66,0.04110994,9.6
2062,Right,Yes,Yes,2,94.016,12.365,15.694,1493.14,0.39078142,8.83
2063,Left,No,No,5,95.061,11.801,13.436,1259.93,0.57778836,8.54
2064,Right,Yes,Yes,3,91.729,10.026,10.206,1584.97,0.74069509,7.91
2065,Right,No,No,5,94.161,12.735,16.967,1488.97,0.3651341,9.39
2066,Left,No,No,4,94.153,11.052,12.261,1382.7,0.42130076,9.56
2067,Right,No,No,4,91.914,13.863,18.164,1494.62,0.0360718,8.79
2068,Right,No,No,4,90.262,14.059,12.996,744.985,0.53293541,6.6
2069,Left,No,No,5,92.087,9.921,7.753,1111.66,0.81558377,9.49
2070,Right,No,No,2,95.288,10.424,12.98,1203.15,0.42881771,9.48
2071,Right,Yes,No,3,91.468,10.665,13.952,1709.7,0.53169499,8.15
2072,Right,No,No,4,93.692,9.642,12.621,1854.17,0.59735544,6.95
2073,Left,No,No,4,91.725,11.675,11.23,997.662,0.93301287,6.86
2074,Left,No,No,3,93.426,8.457,6.364,1016.46,0.15987979,8.11
2075,Right,No,No,4,90.264,9.978,12.693,1342.15,0.73288507,7.72
2076,Right,No,No,2,95.621,8.337,9.061,1179.4,0.15049926,11.52
2077,Left,No,No,5,91.094,10.255,12.128,1446.8,0.21431748,8.32
2078,Left,No,No,4,95.224,10.777,12.504,1407.49,0.72947325,8.62
2079,Right,No,No,4,92.704,10.705,10.097,1220.09,0.36585585,7.99
2080,Left,No,No,3,94.128,10.329,12.018,1426.53,0.17611893,10.42
2081,Right,No,Yes,5,89.028,12.782,15.435,1293.18,0.70820264,6.08
2082,Left,No,No,4,91.864,12.616,14.648,1054.61,0.78955829,6.91
2083,Right,No,Yes,4,91.828,11.519,13.119,1179.11,0.8576661,6.72
2084,Left,No,No,4,90.276,11.935,12.73,851.551,0.21314217,6.14
2085,Right,No,No,3,94.127,11.761,14.798,991.069,0.87384295,6.91
2086,Right,No,No,3,93.461,9.956,11.778,1516.63,0.59136332,10.51
2087,Right,No,No,4,94.604,9.995,11.603,1635.72,0.61101471,9.75
2088,Left,No,No,5,90.562,12.031,13.616,1280.45,0.45943273,7.44
2089,Right,Yes,No,4,91.041,10.803,9.531,1067.24,0.19000512,7.42
2090,Right,No,No,5,90.251,12.18,12.646,1046.62,0.07278828,6.85
2091,Right,No,No,3,95.589,8.819,10.427,1452.47,0.40738622,9.59
2092,Right,No,No,4,94.662,12.841,16.637,1138.7,0.06403974,8.47
2093,Right,No,No,2,95.531,8.288,8.584,1747.86,0.11383996,9.66
2094,Right,Yes,No,5,92.106,12.939,18.205,1336.57,0.08978406,6.97
2095,Right,Yes,Yes,4,91.324,11.637,11.788,1078.48,0.73261265,8.84
2096,Left,No,No,3,92.291,12.409,14.9,930.475,0.67607308,10.52
2097,Right,No,No,3,91.339,10.738,10.151,763.356,0.72062202,6.65
2098,Right,No,No,3,94.086,10.317,10.914,1329.82,0.52164759,8.06
2099,Right,No,No,5,95.201,10.338,13.93,1478.77,0.53561381,7.61
2100,Right,No,No,4,89.841,10.329,11.348,1561.15,0.66381663,5.07
2101,Right,No,No,3,94.19,11.129,12.58,1291.53,0.16622507,8.09
2102,Right,No,No,3,93.579,10.649,13.078,1077.62,0.49034556,8.16
2103,Left,No,No,5,94.816,9.493,12.1,1601.91,0.13192088,7.64
2104,Left,No,No,5,94.801,10.077,11.673,1667.38,0.54955762,6.25
2105,Right,Yes,Yes,3,92.101,8.892,8.482,1338.84,0.67729159,8.7
2106,Right,Yes,No,2,94.904,8.55,11.119,1199.45,0.02513414,11.84
2107,Right,No,No,6,93.828,11.67,14.839,1668.38,0.36483769,5.64
2108,Right,Yes,Yes,2,92.154,9.195,8.975,1000.19,0.74075441,8.04
2109,Left,No,No,3,97.189,9.466,10.857,877.592,0.16475296,11.34
2110,Right,Yes,No,3,92.072,8.604,7.4,995.987,0.89038068,11.16
2111,Right,No,No,4,89.35,11.785,14.882,1645.92,0.85748447,7.71
2112,Right,No,No,4,92.486,8.541,9.749,1691.42,0.77134456,8.98
2113,Right,No,No,5,93.765,10.232,11.998,1240.39,0.83222118,8.06
2114,Left,No,No,3,95.584,11.351,13.48,1108.45,0.23410933,7.95
2115,Right,No,No,2,94.221,8.225,8.86,1447.54,0.83695869,9.14
2116,Right,No,No,3,94.774,9.912,12.057,1196.76,0.15517451,7.6
2117,Right,No,No,3,93.401,12.641,16.067,1131.33,0.44930552,9.07
2118,Right,No,No,4,89.539,11.492,12.934,1278.79,0.30855626,7.29
2119,Right,No,No,2,96.447,11.729,16.218,1621.06,0.00361734,9.11
2120,Left,No,No,3,93.63,7.399,9.172,1518.59,0.4677067,9.35
2121,Right,Yes,Yes,2,95.261,8.624,7.889,1530.19,0.11224925,11.28
2122,Right,No,No,3,93.936,9.315,8.64,1051.02,0.48717791,9.12
2123,Left,No,No,5,92.59,10.658,10.705,1364.39,0.64728627,7.14
2124,Left,No,No,6,94.52,8.841,11.118,1453.26,0.30344359,8.3
2125,Left,No,No,3,91.121,10.962,11.025,1238.14,0.01528367,7.83
2126,Right,Yes,No,4,95.243,11.336,12.807,1269.7,0.66631727,9.21
2127,Right,No,No,3,90.017,12.556,10.927,886.349,0.650144,7.36
2128,Left,No,No,5,91.886,11.194,14.833,1626.78,0.1606902,7.93
2129,Right,No,No,3,92.912,9.649,9.568,1380.14,0.37429108,8.78
2130,Right,No,No,4,91.824,12.901,16.749,1129.12,0.92281478,7.5
2131,Right,No,No,5,90.296,12.489,15.358,1411.96,0.71561091,6.09
2132,Right,Yes,Yes,3,93.617,10.88,9.951,1241.84,0.72836793,6.53
2133,Right,No,No,4,90.625,12.287,13.162,1302.19,0.25300468,10.49
